line,status,message,path,current,new,entity_type,entity_id,old_name_ar
768,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > نينتندو سويتش 2","نينتندو سويتش 2","Nintendo Switch 2",,,
769,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > نينتندو وي","نينتندو وي","Nintendo Wii",,,
770,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > نينتندو وي يو","نينتندو وي يو","Nintendo Wii U",,,
771,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > مستلزمات اللاعبين > أجهزة ألعاب ووحدات تحكم > وحدة التحكم","وحدة التحكم","يد تحكم",,,
772,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > آبل",آبل,Apple,,,
773,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > آسوس",آسوس,Asus,,,
774,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > أسيلسان",أسيلسان,Aselsan,,,
775,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > أفيا تورك تيليكوم","أفيا تورك تيليكوم","Avea Türk Telekom",,,
776,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > أوسكال",أوسكال,Oscal,,,
777,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > أوفيون",أوفيون,Ovion,,,
778,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > أوليفون",أوليفون,Ulefone,,,
779,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > أوميكس",أوميكس,Omix,,,
780,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > أووكيتيل",أووكيتيل,Oukitel,,,
781,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > أيسر",أيسر,Acer,,,
782,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > إل جي","إل جي",LG,,,
783,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > إليفون",إليفون,Elephone,,,
784,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > اتش تي سي","اتش تي سي",HTC,,,
785,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > اجم",اجم,AGM,,,
786,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > الكاتيل",الكاتيل,Alcatel,,,
787,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > انفينيكس",انفينيكس,Infinix,,,
788,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > ايك",ايك,Aiek,,,
789,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > باناسونيك",باناسونيك,Panasonic,,,
790,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > بلاك بيري","بلاك بيري",BlackBerry,,,
791,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > بلاكفيو",بلاكفيو,Blackview,,,
792,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > بلوبو",بلوبو,Bluboo,,,
793,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > بينكيو سيمنز","بينكيو سيمنز","BenQ Siemens",,,
794,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > تاغ هوير","تاغ هوير","Tag Heuer",,,
795,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > ترايدنت",ترايدنت,Trident,,,
796,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > تشين",تشين,Qin,,,
797,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > تكنو",تكنو,Tecno,,,
798,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > توركسيل",توركسيل,Turkcell,,,
799,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > تي سي إل","تي سي إل",TCL,,,
800,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > جوجل",جوجل,Google,,,
801,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > ديجيفون",ديجيفون,Digiphone,,,
802,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > ديل",ديل,Dell,,,
803,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > رازير",رازير,Razer,,,
804,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > ريدر",ريدر,Reeder,,,
805,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > ريلمى",ريلمى,Realme,,,
806,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > زد تي إي","زد تي إي",ZTE,,,
807,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > سامسونج",سامسونج,Samsung,,,
808,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > سوني",سوني,Sony,,,
809,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > سوني اريكسون","سوني اريكسون","Sony Ericsson",,,
810,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > شارب",شارب,Sharp,,,
811,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > شاومي",شاومي,Xiaomi,,,
812,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > هواتف وإكسسوارات > هواتف محمولة > صني",صني,Sunny,,,
